"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000149571705037357,0.405913960010419,0.304,0.265,1,"0","HARS"
0.00015092131480604,0.425571388259285,0.417,0.378,1,"0","YES1"
0.00015094872085257,0.395496793687053,0.32,0.283,1,"0","CCZ1"
0.000151019430219671,0.402994349729782,0.369,0.332,1,"0","GABPA"
0.000152486950911747,0.310231166170757,0.537,0.519,1,"0","RNF169"
0.000158623370776384,0.397241369899199,0.28,0.238,1,"0","MICAL1"
0.000159682328323801,0.326148995423668,0.446,0.429,1,"0","SLC38A10"
0.000159704909270957,0.318059297722469,0.475,0.452,1,"0","KBTBD2"
0.000160229007193366,0.425021706404157,0.286,0.25,1,"0","VEZF1"
0.000160330376220002,0.302630257350104,0.434,0.408,1,"0","RAB22A"
0.000161922103891552,0.398742615669141,0.398,0.364,1,"0","CEP290"
0.000171692111640111,0.286635154108149,0.326,0.285,1,"0","MBD4"
0.00017677210440572,0.321324312534646,0.502,0.48,1,"0","TMEM57"
0.000184112986275343,0.486055459448764,0.331,0.291,1,"0","UBE2O"
0.00018421429703688,0.367229391618923,0.371,0.335,1,"0","TRIM37"
0.000185468056845827,0.401485349216684,0.267,0.226,1,"0","MYO18A"
0.000185790937623983,0.334428654726933,0.443,0.424,1,"0","YTHDF2"
0.000185931212852959,0.414174359112154,0.299,0.262,1,"0","KANSL2"
0.000197926680516876,0.475660642344227,0.293,0.257,1,"0","ING4"
0.000204702379943287,0.434668468723461,0.327,0.285,1,"0","MRPS9"
0.000206035829343467,0.290943739831359,0.604,0.565,1,"0","CDK6"
0.000213769268796602,0.333024178013989,0.398,0.37,1,"0","KLHDC2"
0.00021606525707246,0.453458712332379,0.3,0.265,1,"0","FAN1"
0.000219184444667942,0.403692136013872,0.328,0.29,1,"0","TOMM70"
0.000222724957067283,0.306291684533641,0.319,0.277,1,"0","TDP2"
0.000231412422886112,0.414758740163504,0.369,0.335,1,"0","FBXO22"
0.000234252679230252,0.439092243417669,0.288,0.251,1,"0","TEFM"
0.000235864501269294,0.405387462372461,0.318,0.282,1,"0","CIAO1"
0.000240706551630875,0.426268811236836,0.346,0.31,1,"0","ARHGEF9"
0.000241441035364005,0.345514886595766,0.259,0.216,1,"0","CYP4V2"
0.000243614921375797,0.26281882809017,0.471,0.447,1,"0","ORC4"
0.000247102297490771,0.360274577983548,0.409,0.379,1,"0","CDS2"
0.000249048442798783,0.377092227980354,0.429,0.408,1,"0","NBPF9"
0.000254739042417241,0.455285472636307,0.259,0.222,1,"0","SCO1"
0.000257672747858492,0.421347031658235,0.291,0.254,1,"0","PDCD7"
0.000258015598923374,0.390046132091196,0.289,0.247,1,"0","MRNIP"
0.00026120453945724,0.273697110010291,0.428,0.394,1,"0","ZNFX1"
0.000263993818806693,0.413063482406219,0.318,0.285,1,"0","NCOA4"
0.00026648483151476,0.379674270695167,0.291,0.257,1,"0","NUDC"
0.000267008937761155,0.479763885495647,0.337,0.307,1,"0","SCYL3"
0.000267420441571252,0.30896260536987,0.371,0.345,1,"0","PGS1"
0.000269074084778281,0.384049600948205,0.321,0.288,1,"0","ZNF398"
0.000281864479143056,0.320784073787783,0.406,0.381,1,"0","SMU1"
0.000284614696484081,0.332828028072451,0.301,0.263,1,"0","GNB2"
0.000287335762773948,0.355645001632964,0.463,0.43,1,"0","ANKRD26"
0.000288320430705783,0.408191432491539,0.436,0.41,1,"0","FAM177A1"
0.00030170580223631,0.259972595429716,0.584,0.573,1,"0","MIGA1"
0.000307998077860533,0.296411029378689,0.341,0.298,1,"0","DYNLRB1"
0.000311045978215556,0.458314374275121,0.304,0.27,1,"0","FKBP3"
0.000316779213291155,0.385244522310093,0.334,0.302,1,"0","CTBP1"
0.000319558104279841,0.391894214202872,0.275,0.237,1,"0","CCDC174"
0.000322629626524836,0.326677019366549,0.293,0.251,1,"0","ATP5I"
0.000325363858566872,0.292428276687353,0.462,0.434,1,"0","MRPS31"
0.000334226645668682,0.25632773517254,0.506,0.484,1,"0","CERS5"
0.000340625673325854,0.265253693761869,0.252,0.206,1,"0","ZMAT3"
0.000349364215636732,0.399732250359171,0.298,0.262,1,"0","PIN4"
0.000354708569081684,0.274374544651625,0.487,0.457,1,"0","ZNF75D"
0.000355563692892127,0.368581498106456,0.328,0.294,1,"0","NADSYN1"
0.000376684437898617,0.414779292404953,0.265,0.233,1,"0","STUB1"
0.000376984315641313,0.2855078358217,0.479,0.456,1,"0","KANTR"
0.00037770768101968,0.353056962157486,0.285,0.24,1,"0","CNKSR2"
0.000382686613584966,0.413786790041776,0.369,0.335,1,"0","POC1B"
0.000392428683521434,0.411200093275685,0.294,0.255,1,"0","SLC25A42"
0.000398268657741652,0.42905854410757,0.29,0.251,1,"0","RNF2"
0.000401983187710236,0.384072450684706,0.328,0.295,1,"0","ZNF490"
0.000402948901671523,0.419885101937428,0.311,0.276,1,"0","TUBGCP5"
0.00040664469327165,0.354126433138101,0.433,0.402,1,"0","TYW1B"
0.000407818650278932,0.276510099268618,0.557,0.534,1,"0","SIMC1"
0.000421952470511522,0.304664357834467,0.319,0.283,1,"0","SELENOW"
0.000425157213403158,0.288135085868754,0.441,0.419,1,"0","BRI3"
0.000449952182529683,0.319777317701115,0.358,0.322,1,"0","DNAJC21"
0.000455893136855051,0.253366548326699,0.509,0.486,1,"0","ANKFY1"
0.000462657417485597,0.465582026042776,0.291,0.252,1,"0","ANKRD46"
0.000472014138184193,0.381569878658554,0.35,0.322,1,"0","SART3"
0.000476106547826069,0.330960961450229,0.334,0.3,1,"0","ZNF337"
0.000500444788861503,0.351964523295262,0.305,0.267,1,"0","AC092329.3"
0.000523270209674298,0.436658872863451,0.266,0.232,1,"0","AL157392.5"
0.000539883256692712,0.363993256851439,0.272,0.231,1,"0","UCHL3"
0.000546023113833406,0.39634512057744,0.311,0.281,1,"0","FNTA"
0.00058577629223291,0.401916847154075,0.331,0.298,1,"0","SLC25A53"
0.000588973883871297,0.286713173492944,0.46,0.432,1,"0","NEK9"
0.000595227639373756,0.294915437840073,0.389,0.367,1,"0","MEF2D"
0.000605954896453955,0.31247415876584,0.441,0.416,1,"0","MTIF3"
0.000610651826947702,0.565375919087648,0.25,0.215,1,"0","FAM227B"
0.000611664319277016,0.44231499074889,0.269,0.233,1,"0","RNF219"
0.000619697089574376,0.319703615503933,0.386,0.364,1,"0","PCID2"
0.000687227734785489,0.412080171350532,0.288,0.25,1,"0","HACD3"
0.000688682485445974,0.488386361715677,0.299,0.274,1,"0","GTF2A2"
0.00068921107593983,0.316680510270941,0.257,0.222,1,"0","PSMD8"
0.000720620838050017,0.45587932248933,0.288,0.249,1,"0","DCAF17"
0.000742961711397342,0.423057211800119,0.279,0.248,1,"0","DUSP11"
0.00074506614153736,0.443750118365897,0.265,0.232,1,"0","RBM4B"
0.000781808066226536,0.383731614898645,0.26,0.226,1,"0","FIS1"
0.000783310961081028,0.320135685812692,0.356,0.317,1,"0","MMS22L"
0.000783831882790286,0.34590156588942,0.367,0.341,1,"0","CHORDC1"
0.000784853534916393,0.410606169366335,0.284,0.253,1,"0","CWC25"
0.000785874219330252,0.419657265795963,0.295,0.263,1,"0","VAMP4"
0.000806430008710898,0.462107268532108,0.314,0.279,1,"0","C7orf49"
0.000822067559325038,0.28737498466721,0.369,0.34,1,"0","EIF4G1"
0.000827472124361826,0.397388707729384,0.293,0.259,1,"0","ZNF566"
0.000839293052597025,0.366610969492821,0.416,0.384,1,"0","MMP24OS"
0.000841871413848464,0.28824707050172,0.508,0.496,1,"0","TMF1"
0.000880565582128581,0.401170395787755,0.277,0.248,1,"0","PNKP"
0.000891852383610663,0.34484927789019,0.323,0.294,1,"0","PEX1"
0.00089831663537413,0.421374897292448,0.254,0.217,1,"0","ABRAXAS1"
0.000971449635333741,0.312987579100172,0.427,0.409,1,"0","ZNF251"
0.000975472300921431,0.333104798846307,0.344,0.313,1,"0","ALG5"
0.00099690915865753,0.342558881693365,0.324,0.294,1,"0","CUL4B"
0.00100857486914907,0.312520611141617,0.365,0.331,1,"0","SENP1"
0.00102561318670738,0.323651465983345,0.317,0.288,1,"0","PSMD4"
0.00104716865866742,0.264646100927454,0.34,0.306,1,"0","ARHGAP1"
0.00106884764914627,0.332617276481584,0.287,0.254,1,"0","ZDHHC18"
0.00114867889301499,0.315593769949715,0.351,0.322,1,"0","RFWD3"
0.00115971091733662,0.327342002873973,0.326,0.295,1,"0","PAIP1"
0.00117162454899039,0.407540742891022,0.275,0.248,1,"0","POLDIP3"
0.00120258582241468,0.393585430722176,0.282,0.25,1,"0","INTS2"
0.00127971703847469,0.359670221286774,0.348,0.33,1,"0","EIF2AK1"
0.00128639836498885,0.403404610072144,0.296,0.27,1,"0","NOC3L"
0.00130090004404995,0.353073983385262,0.317,0.292,1,"0","PSMD7"
0.0013029776611336,0.314252640469028,0.376,0.354,1,"0","DSCR3"
0.00142249989593635,0.269330381424084,0.349,0.314,1,"0","LIN54"
0.00149283981255463,0.326322723642243,0.35,0.32,1,"0","EXOG"
0.00149916231420073,0.274448407132105,0.313,0.282,1,"0","LSM6"
0.00150798112385645,0.312393328132183,0.284,0.252,1,"0","AC084337.2"
0.00152259100382203,0.354550625330112,0.285,0.252,1,"0","ZNF420"
0.00155919285241832,0.253164072392871,0.328,0.29,1,"0","TMEM263"
0.00159142341505513,0.303455191339508,0.356,0.336,1,"0","NDUFV1"
0.00159741368117957,0.365931558215952,0.271,0.242,1,"0","SMNDC1"
0.00161642209154377,0.279333350387888,0.346,0.315,1,"0","WDR36"
0.00163655952411433,0.369578761083761,0.302,0.274,1,"0","RBBP5"
0.00169933719786271,0.304485970008796,0.311,0.282,1,"0","MEAF6"
0.00174933246416726,0.399063383206909,0.271,0.244,1,"0","BECN1"
0.00177808988647343,0.357992675934111,0.383,0.362,1,"0","ZNF429"
0.00179833168657683,0.381782941680699,0.311,0.285,1,"0","SEC24C"
0.00186068775462542,0.369385666961134,0.286,0.258,1,"0","XPOT"
0.00194232417275181,0.397303678065408,0.282,0.252,1,"0","BCCIP"
0.00195512612366995,0.368769184795197,0.324,0.296,1,"0","TXNDC12"
0.00196821609262131,0.331203447215414,0.298,0.27,1,"0","VHL"
0.00199365518403183,0.307332190122165,0.394,0.372,1,"0","DSTYK"
0.00203615685079027,0.291680512233295,0.406,0.381,1,"0","OSBP"
0.00204806601189982,0.267653527419325,0.409,0.39,1,"0","SUMO1"
0.00212330366781028,0.393178917596517,0.309,0.284,1,"0","BBS2"
0.00213641198416825,0.366631488464045,0.343,0.316,1,"0","ZFAND4"
0.00215279462914293,0.31574268515605,0.323,0.294,1,"0","ZNF124"
0.00220960548368063,0.330120165450794,0.36,0.337,1,"0","UCHL5"
0.00226022186793915,0.262448569273281,0.47,0.456,1,"0","STX17"
0.00230495044408271,0.313205753330692,0.279,0.247,1,"0","SDF4"
0.0023339842027173,0.347892438626416,0.255,0.224,1,"0","NCAPD2"
0.00239658347338295,0.277560785081716,0.391,0.37,1,"0","AP3D1"
0.00248950983454475,0.352030603160516,0.325,0.298,1,"0","TTC9C"
0.00249327659225971,0.401282066790994,0.258,0.224,1,"0","LNX2"
0.00255229171178294,0.33979910768648,0.331,0.306,1,"0","AKAP8"
0.00255326926547224,0.31048856326983,0.324,0.298,1,"0","STRAP"
0.00261249847768811,0.258764824317601,0.289,0.255,1,"0","BZW2"
0.00280245738929604,0.26714187599084,0.254,0.219,1,"0","CDKL1"
0.00290235931588863,0.340600240350393,0.402,0.381,1,"0","NSUN3"
0.00296825824532032,0.262703268196255,0.505,0.498,1,"0","DCTN4"
0.0029945546348176,0.258258795325182,0.326,0.293,1,"0","TERF2"
0.00307109111921423,0.399300431243629,0.279,0.248,1,"0","ZNF169"
0.00307446829928892,0.413907633726037,0.259,0.233,1,"0","MLEC"
0.00326865348420417,0.277532251821829,0.346,0.326,1,"0","MROH1"
0.00327495121989553,0.276896453642375,0.375,0.352,1,"0","SLC11A2"
0.00330808214250081,0.363911322498344,0.308,0.284,1,"0","SEC22C"
0.00331138876779695,0.263413322405028,0.425,0.397,1,"0","PRMT3"
0.0033291875528286,0.321778623647165,0.285,0.262,1,"0","PHRF1"
0.00333426040337017,0.315337989729168,0.311,0.285,1,"0","C3orf38"
0.00333543392154561,0.336818082078754,0.301,0.273,1,"0","PFDN2"
0.00350929723496471,0.27258231582903,0.441,0.44,1,"0","TAF11"
0.00358581986835654,0.407877859703477,0.256,0.226,1,"0","TBPL1"
0.00364952589266483,0.30903089227664,0.388,0.369,1,"0","DDB1"
0.00393270892823615,0.387798531438525,0.299,0.281,1,"0","TAZ"
0.00417023370676485,0.284890715022186,0.447,0.437,1,"0","ATG12"
0.00437149673900453,0.317829571407129,0.352,0.337,1,"0","GTF2H2"
0.0043781803623639,0.300869495439417,0.285,0.258,1,"0","SNRPA"
0.00438090669793007,0.342264099182255,0.304,0.276,1,"0","BRCC3"
0.004729716861002,0.321340628237136,0.331,0.31,1,"0","RPP38"
0.0047448626818455,0.334581251993442,0.277,0.252,1,"0","ABHD13"
0.00480808368186184,0.265497845990326,0.51,0.5,1,"0","EMSY"
0.00483838738586429,0.325901942628053,0.278,0.253,1,"0","OSGEP"
0.00483871697566532,0.289299926130195,0.337,0.314,1,"0","NUP93"
0.004862975996718,0.355072543422172,0.293,0.274,1,"0","MCTS1"
0.00498481006967423,0.294608786188663,0.346,0.32,1,"0","BCOR"
0.00500205128503677,0.460641140423825,0.266,0.244,1,"0","RABL3"
0.00519044913563895,0.270902201475604,0.396,0.383,1,"0","SMAD4"
0.00598386714568025,0.343995904128353,0.351,0.328,1,"0","PARP9"
0.00598443033847957,0.308875118974813,0.401,0.389,1,"0","GOPC"
0.00601487497674796,0.412262761671452,0.256,0.228,1,"0","NUP35"
0.00629700142432186,0.313980378380655,0.269,0.247,1,"0","STT3A"
0.00652554892320687,0.259342242984935,0.339,0.324,1,"0","GGA1"
0.00653818278579754,0.392697718247144,0.261,0.232,1,"0","HHAT"
0.00671963366422365,0.260886640594193,0.407,0.397,1,"0","ANAPC7"
0.00674176192139373,0.328425273744956,0.251,0.222,1,"0","RRM1"
0.00688356429936443,0.437490209244135,0.311,0.294,1,"0","TTF1"
0.00697017594467855,0.297169043529708,0.408,0.384,1,"0","ORC5"
0.00715884928999331,0.262490542931453,0.383,0.377,1,"0","DAZAP1"
0.00716078932810095,0.296282343673757,0.39,0.373,1,"0","SLC30A5"
0.0071866202246093,0.36302492632101,0.327,0.307,1,"0","EIF2S1"
0.00724625014703776,0.290629134180713,0.317,0.298,1,"0","KMT2D"
0.0072481120661596,0.285917591783907,0.413,0.397,1,"0","NPC1"
0.0072676324327653,0.335397188331545,0.409,0.392,1,"0","ITGB3BP"
0.00777507825603739,0.290861720389642,0.438,0.424,1,"0","RTTN"
0.00804890220061385,0.274504969994893,0.416,0.406,1,"0","METTL9"
0.0083285060831642,0.343309143318884,0.264,0.239,1,"0","PHF2"
0.00857714899638853,0.326525617532257,0.362,0.348,1,"0","SRFBP1"
0.00858272048342958,0.266174692897157,0.467,0.459,1,"0","NVL"
0.00881712890392455,0.337713059241433,0.326,0.316,1,"0","GCN1"
0.00887273303027589,0.381823244391842,0.267,0.244,1,"0","TPGS2"
0.00889329478947408,0.270934531805,0.364,0.355,1,"0","MRPS5"
0.00908258696727653,0.353625028096315,0.25,0.223,1,"0","PGAP1"
0.00946897058575213,0.392819857993037,0.251,0.233,1,"0","SRP68"
2.97996933411094e-238,3.69035587420011,0.821,0.141,5.2596458747058e-234,"1","CTLA4"
7.66195915592721e-197,3.36223293905089,0.957,0.37,1.35233579102115e-192,"1","TOX"
2.044075404024e-191,3.53021549458842,0.778,0.172,3.60779308810236e-187,"1","TIGIT"
1.71881318761056e-168,3.32747352395107,0.711,0.143,3.03370527613264e-164,"1","TOX2"
7.58948931184244e-140,3.07794930738759,0.709,0.177,1.33954486354019e-135,"1","ICA1"
4.27380691777449e-136,4.38734817426598,0.35,0.029,7.54326920987198e-132,"1","FOXP3"
1.56390946149721e-132,5.04830707024959,0.457,0.066,2.76030019954257e-128,"1","KSR2"
5.96296835405739e-132,1.93903467520259,0.995,0.817,1.05246391449113e-127,"1","LDLRAD4"
1.07496387083628e-130,3.56171232172407,0.468,0.068,1.89731123202603e-126,"1","HACD1"
1.98821379197443e-126,2.86691947597953,0.722,0.205,3.50919734283487e-122,"1","ENTPD1"
1.16826311900257e-122,3.88636164306675,0.484,0.083,2.06198440503953e-118,"1","CLNK"
1.4449055567489e-119,1.80096081790811,0.96,0.53,2.55025830766182e-115,"1","ZNF831"
1.90331781400269e-119,3.41197689052875,0.551,0.112,3.35935594171474e-115,"1","TNFRSF4"
3.20631387844912e-117,3.37882836382441,0.743,0.283,5.65914399546269e-113,"1","IKZF2"
6.29351204277699e-117,3.90020572048447,0.348,0.036,1.11080487555014e-112,"1","PDCD1"
7.7324037654445e-117,2.04887620005463,0.912,0.419,1.36476926460095e-112,"1","TSPAN5"
3.16940516233289e-111,2.42358606950797,0.866,0.425,5.59400011151754e-107,"1","DGKH"
5.17601652156725e-108,1.91684411250886,0.893,0.386,9.1356691605662e-104,"1","PYHIN1"
1.42634481905972e-106,2.2907479651926,0.848,0.433,2.51749860564041e-102,"1","STAM"
9.91299615694446e-102,2.77433051459131,0.553,0.132,1.7496438217007e-97,"1","SGPP2"
1.08063604909928e-101,1.86818197767047,0.96,0.609,1.90732262666023e-97,"1","GLCCI1"
1.76915209142419e-101,2.55702069338561,0.802,0.326,3.1225534413637e-97,"1","VAV3"
9.15980826190619e-101,1.52198178831491,0.984,0.776,1.61670615822644e-96,"1","MSI2"
3.46888496822859e-100,4.21225414809933,0.358,0.05,6.12258196892346e-96,"1","PHEX"
8.31619557805801e-99,1.72425774480771,0.963,0.614,1.46780851952724e-94,"1","PTPRJ"
8.41768744091507e-98,1.55612589804162,0.979,0.553,1.48572183332151e-93,"1","CD2"
1.59448726916206e-96,1.50911378949883,0.989,0.86,2.81427003007104e-92,"1","ATXN1"
2.06088169505596e-95,1.48036769978559,0.987,0.654,3.63745619177377e-91,"1","TNIK"
2.50083110204798e-95,3.68556613186161,0.353,0.051,4.41396689511468e-91,"1","TNFRSF18"
1.03728642119999e-94,1.7370408849534,0.864,0.429,1.83081053341798e-90,"1","SLA"
1.05765492713448e-94,2.90730586802971,0.473,0.099,1.86676094639235e-90,"1","F5"
2.54940972907724e-92,1.10613701652144,1,0.825,4.49970817182133e-88,"1","PTPRC"
7.05232026937915e-92,2.66897885724782,0.634,0.204,1.24473452754542e-87,"1","BTLA"
5.2370084531806e-91,2.01107514594094,0.824,0.361,9.24331991986377e-87,"1","ICOS"
5.30864843016349e-91,1.5680141390483,0.957,0.682,9.36976447923857e-87,"1","PHACTR2"
6.19275874043836e-91,3.28899154507979,0.473,0.108,1.09302191768737e-86,"1","KIAA1324"
1.141330624923e-89,1.78409620045267,0.89,0.485,2.01444855298909e-85,"1","TIAM1"
1.62610535358437e-88,1.7903145740201,0.816,0.336,2.87007594907642e-84,"1","SIRPG"
2.57809900246934e-87,1.28275210270028,1,0.716,4.55034473935839e-83,"1","SKAP1"
2.71513599255218e-87,2.38688418889882,0.561,0.154,4.7922150268546e-83,"1","IL2RB"
4.54438630159707e-85,2.18245488165649,0.842,0.444,8.02084182231884e-81,"1","ST8SIA1"
6.69817167864448e-85,2.99195911268383,0.604,0.202,1.18222730128075e-80,"1","GRAMD1B"
2.61860873215567e-83,2.32857277037717,0.706,0.281,4.62184441225476e-79,"1","ZC3H12D"
3.42811504424204e-83,2.92793896226462,0.455,0.108,6.05062305308721e-79,"1","IKZF4"
3.800862278584e-81,1.87209716368432,0.93,0.691,6.70852192170075e-77,"1","SESN3"
1.47282894139437e-80,2.09266408694833,0.799,0.407,2.59954308156106e-76,"1","TNFRSF1B"
4.04356901802237e-80,1.65575928979456,0.824,0.387,7.13689931680949e-76,"1","PTPN7"
1.13235591616623e-79,3.15147930198738,0.369,0.069,1.99860819203339e-75,"1","FCRL3"
6.73199912179082e-77,2.30153041020275,0.553,0.167,1.18819784499608e-72,"1","MCF2L2"
7.65210164829033e-77,1.15511642171056,0.995,0.844,1.35059594092324e-72,"1","FYN"
6.79140016355638e-76,1.39279843810816,0.973,0.806,1.1986821288677e-71,"1","CASK"
9.81171515866124e-76,2.42829443847377,0.607,0.206,1.73176772550371e-71,"1","BATF"
1.12890328488734e-73,1.7868094525437,0.775,0.382,1.99251429782616e-69,"1","TTN"
3.35850745273815e-72,1.35524832736168,0.917,0.532,5.92776565408283e-68,"1","SRGN"
7.86921483849623e-72,2.40786272840273,0.447,0.113,1.38891641899458e-67,"1","FBLN7"
8.16965614137585e-72,1.72207665131929,0.824,0.444,1.44194430895284e-67,"1","LBH"
7.51711346753171e-69,2.41600471267989,0.658,0.281,1.32677052701935e-64,"1","INPP5F"
4.12228368632779e-68,1.88671501404022,0.658,0.266,7.27583070636855e-64,"1","CCDC141"
1.44967301074148e-67,1.69747508951101,0.757,0.362,2.55867286395871e-63,"1","CD27"
1.02258850483189e-66,1.17229448179197,0.96,0.815,1.80486871102828e-62,"1","TLK1"
1.04132831874263e-66,1.22806211721808,0.976,0.618,1.83794448258074e-62,"1","CD247"
7.1050151867306e-65,1.27147990057626,0.906,0.539,1.25403518045795e-60,"1","SPOCK2"
4.85722173020053e-64,2.70614199553094,0.628,0.283,8.57299635380393e-60,"1","NCALD"
1.3691381393974e-63,1.39361716514777,0.912,0.639,2.41652881603642e-59,"1","PAM"
2.81250168126426e-62,1.38034983204417,0.893,0.528,4.96406546743141e-58,"1","TRAC"
4.30247116611833e-62,2.22034538433528,0.626,0.264,7.59386160819885e-58,"1","ITM2A"
6.08503942765711e-62,1.54336174348633,0.944,0.779,1.07400945898148e-57,"1","RNF19A"
9.86763853154361e-62,3.29792002585953,0.471,0.154,1.74163820081745e-57,"1","IL2RA"
3.05200077142263e-61,1.38659858419638,0.92,0.661,5.38678136156094e-57,"1","PCNX2"
3.50284240128016e-61,1.15244176931409,0.949,0.597,6.18251683825948e-57,"1","GPRIN3"
1.45085413882308e-60,1.41041781875017,0.901,0.661,2.56075755502274e-56,"1","PHTF2"
6.85285762864845e-60,1.97010373411803,0.5,0.165,1.20952937145645e-55,"1","AL365273.2"
2.8908213527478e-59,3.01822376022513,0.401,0.11,5.10229968759987e-55,"1","RTKN2"
8.4256763668479e-59,1.40520639178627,0.88,0.594,1.48713187874865e-54,"1","IFNAR2"
1.75759943757524e-57,0.927737068744496,1,0.939,3.10216300732031e-53,"1","RABGAP1L"
6.69472994951571e-57,1.6033886046035,0.858,0.61,1.18161983608952e-52,"1","DUSP16"
7.98417073022032e-57,1.08356993384124,0.941,0.584,1.40920613388389e-52,"1","LCP2"
2.18659438321607e-55,1.32026292407175,0.826,0.471,3.85933908637636e-51,"1","CD3D"
5.74139847347214e-55,1.58816312901158,0.799,0.506,1.01335683056783e-50,"1","GBP2"
8.81310266909563e-54,1.04182617439809,0.981,0.863,1.55551262109538e-49,"1","RAP1A"
2.20345463233937e-53,0.863691342576391,0.987,0.736,3.88909742607899e-49,"1","SEPT6"
3.90270086400465e-53,1.24039268103611,0.957,0.764,6.88826702496821e-49,"1","BCL2"
8.50231448938578e-53,1.91923060274326,0.524,0.203,1.50065850737659e-48,"1","GK"
1.96557698804035e-52,2.49905161443681,0.342,0.087,3.46924338389122e-48,"1","DUSP4"
8.78102427472701e-51,2.50155583458062,0.291,0.065,1.54985078448932e-46,"1","SHMT2"
1.65249009641409e-50,1.06509529751925,0.976,0.845,2.91664502017087e-46,"1","HLA-A"
1.65980780630201e-50,0.930342797250935,0.824,0.472,2.92956077812304e-46,"1","TRAF1"
2.6814281632585e-50,0.848540805731976,0.997,0.776,4.73272070815125e-46,"1","PRKCH"
5.06508697614307e-50,1.08596274554969,0.96,0.811,8.93987851289252e-46,"1","TAB2"
8.29741364035368e-50,1.11848175407667,0.936,0.735,1.46449350752242e-45,"1","ADAM10"
3.22073708772303e-49,1.57534998573659,0.578,0.242,5.68460095983115e-45,"1","ADARB2"
3.6030953899331e-48,1.29443763719407,0.874,0.658,6.35946336323193e-44,"1","BACH1"
4.59780451182607e-48,1.1938399378181,0.829,0.495,8.11512496337301e-44,"1","IPCEF1"
2.72207289374714e-47,0.940407332932761,0.952,0.588,4.8044586574637e-43,"1","ITK"
3.35471321876235e-47,2.23672276087063,0.361,0.104,5.92106883111555e-43,"1","GRIK1"
1.03700138546889e-46,2.18063013967346,0.508,0.197,1.83030744535259e-42,"1","CD200"
1.2174152074815e-46,2.20947358444309,0.463,0.169,2.14873784120486e-42,"1","GBP5"
1.41379179666236e-46,0.897822203896657,0.995,0.807,2.49534252110907e-42,"1","CLEC2D"
7.46348883130462e-46,2.21811755164049,0.286,0.067,1.31730577872527e-41,"1","SARDH"
8.29335055805785e-46,0.958647719554989,0.904,0.611,1.46377637349721e-41,"1","DGKA"
4.20926374559451e-45,0.884902138772432,0.93,0.626,7.42935051097431e-41,"1","TRAF3IP3"
1.10125222577241e-44,1.13609583210302,0.834,0.477,1.9437101784883e-40,"1","PTPN22"
1.48606076981919e-44,0.752843349851849,0.995,0.941,2.62289725873087e-40,"1","LRBA"
6.82447194515958e-44,1.32868371096873,0.695,0.339,1.20451929832067e-39,"1","SLAMF6"
9.4532228348423e-44,0.957144504717036,0.874,0.511,1.66849383034967e-39,"1","CD28"
1.10454168160103e-43,1.97424491306308,0.481,0.181,1.94951606802582e-39,"1","IL18R1"
1.55052541846621e-43,0.869329598842477,0.968,0.705,2.73667736359286e-39,"1","INPP4B"
5.4117875374598e-43,1.0924727805808,0.898,0.594,9.55180500361655e-39,"1","GNG2"
1.22763385168358e-42,1.17523319129732,0.717,0.379,2.16677374822151e-38,"1","BTBD11"
1.35162400230209e-42,2.53631718532927,0.254,0.058,2.38561636406319e-38,"1","STAC"
1.87798650706132e-42,1.16349145917398,0.765,0.443,3.31464618496324e-38,"1","CD4"
1.97394224190859e-42,0.807587645930404,0.976,0.718,3.48400805696867e-38,"1","PRKCB"
1.97916636572995e-42,1.37528504713255,0.778,0.492,3.49322863551337e-38,"1","RAB27A"
2.28494573775424e-42,0.888111606814975,0.976,0.824,4.03292922713623e-38,"1","CNOT6L"
5.79600214694305e-42,1.71840653828935,0.463,0.177,1.02299437893545e-37,"1","B3GNT2"
1.54439828069218e-41,1.8835183838858,0.465,0.187,2.7258629654217e-37,"1","CORO1B"
3.70435829143041e-41,0.943195083675516,0.92,0.762,6.53819238437468e-37,"1","PAK2"
5.32565045737585e-41,1.52874376674579,0.668,0.361,9.39977305726838e-37,"1","FAAH2"
6.37458472955028e-41,0.81728828461396,0.979,0.905,1.12511420476562e-36,"1","ZNF292"
7.1531880212007e-41,1.23650886993561,0.765,0.451,1.26253768574192e-36,"1","BICDL1"
2.06174342821077e-40,1.05496012284838,0.88,0.603,3.638977150792e-36,"1","ITGAL"
3.21441876526719e-40,1.24112732264923,0.794,0.503,5.6734491206966e-36,"1","CD226"
3.28639230476477e-40,1.93620802054666,0.527,0.252,5.80048241790982e-36,"1","MAF"
3.35291535934133e-40,2.08611222585797,0.39,0.138,5.91789560923744e-36,"1","CARD16"
3.67618951104589e-40,0.665243748114684,0.989,0.937,6.48847448699599e-36,"1","ARID4B"
6.64316548757305e-40,2.05455967809761,0.31,0.089,1.17251870855664e-35,"1","SYT11"
8.79411656326171e-40,0.834900993220096,0.922,0.57,1.55216157341569e-35,"1","LCK"
1.44758799192871e-39,1.1235928054834,0.799,0.515,2.55499280575416e-35,"1","IL2RG"
1.57845860261921e-39,1.47115796907445,0.671,0.366,2.7859794336229e-35,"1","UCP2"
1.95196536147698e-39,1.35090816082349,0.682,0.373,3.44521886300686e-35,"1","IL21R"
