"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.4205097359332e-13,1.0903064782045,0.772,0.568,1.13321996839221e-08,"0","TUBB6"
6.62477439213085e-13,1.46635002972484,0.491,0.217,1.16927268021109e-08,"0","GNB2"
6.71536190562054e-13,2.06058312260271,0.377,0.13,1.18526137634203e-08,"0","CD109"
7.23444533320394e-13,2.31986817899358,0.269,0.064,1.2768796013105e-08,"0","WEE1"
7.41845130198456e-13,1.63288201680958,0.581,0.319,1.30935665480027e-08,"0","CEP152"
7.59397326723867e-13,1.49651626768323,0.503,0.245,1.34033628166763e-08,"0","PTPRJ"
7.70721124377095e-13,1.83444755726322,0.359,0.115,1.36032278452557e-08,"0","SIRPA"
8.10443378407646e-13,1.31393110273444,0.563,0.274,1.4304325628895e-08,"0","CPNE8"
8.63044883099706e-13,2.16882706042742,0.251,0.053,1.52327421867098e-08,"0","MT1E"
9.07075100944696e-13,1.71338897084608,0.455,0.196,1.60098755316739e-08,"0","RPL36AL"
9.63222895453476e-13,1.14203626726802,0.725,0.528,1.70008841047539e-08,"0","MORF4L2"
9.91251924719762e-13,0.9106862348488,0.862,0.8,1.74955964713038e-08,"0","GNAS"
1.05918426547225e-12,1.98063554162547,0.359,0.119,1.86946022855851e-08,"0","MRFAP1"
1.07311651549845e-12,1.00351638333261,0.683,0.385,1.89405064985476e-08,"0","MCUB"
1.07324515841749e-12,1.71125312450251,0.395,0.143,1.89427770460687e-08,"0","SORBS3"
1.15921581043769e-12,0.850492500049383,0.94,0.8,2.04601590542251e-08,"0","TGFBR2"
1.2358565685575e-12,1.2012326501957,0.425,0.151,2.181286843504e-08,"0","IL33"
1.28792246203156e-12,1.85857404836977,0.371,0.126,2.2731831454857e-08,"0","GOLM1"
1.34485375563211e-12,1.15351613387036,0.97,0.936,2.37366687869068e-08,"0","TGFBR3"
1.35741455662358e-12,1.67186298299198,0.473,0.217,2.39583669244061e-08,"0","SEC61B"
1.52086993368448e-12,1.45707946826443,0.539,0.287,2.68433543295311e-08,"0","LDHA"
1.55262140219306e-12,1.28825536000203,0.581,0.289,2.74037677487074e-08,"0","LHFPL2"
1.7590316776986e-12,1.31713243844922,0.665,0.449,3.10469091113803e-08,"0","PTMA"
1.96950371712859e-12,0.69151573400919,0.952,0.866,3.47617406073196e-08,"0","CCNY"
2.00410439772257e-12,1.00000412341742,0.689,0.443,3.53724426198034e-08,"0","RPS8"
2.08597285522111e-12,1.1537011150133,0.743,0.494,3.68174208946525e-08,"0","SLC4A7"
2.17833005473295e-12,1.69839923242548,0.419,0.164,3.84475254660366e-08,"0","XAF1"
2.20310202265174e-12,0.733545849631959,0.994,0.996,3.88847506998031e-08,"0","VPS13B"
2.28514890810296e-12,1.42904789860387,0.545,0.268,4.03328782280173e-08,"0","CFL1"
2.83146861965488e-12,1.84883059697938,0.329,0.102,4.99754211369086e-08,"0","PDIA4"
2.8414729343646e-12,0.822611279212218,0.731,0.462,5.01519972915353e-08,"0","RPS2"
2.87957237588407e-12,1.53128581128538,0.533,0.279,5.08244524343539e-08,"0","FAT1"
3.0264418394198e-12,1.03177914614659,0.79,0.657,5.34166984657594e-08,"0","ZNF83"
3.06667741050829e-12,2.57380063491875,0.257,0.062,5.41268562954714e-08,"0","PLAUR"
3.16893549649072e-12,0.876432980203148,0.796,0.553,5.59317115130611e-08,"0","EIF4A2"
3.599769140867e-12,1.64533963998382,0.473,0.232,6.35359253363026e-08,"0","RNPEP"
3.61687894580379e-12,2.00872744907121,0.275,0.068,6.38379133934368e-08,"0","MEIS3"
3.61822098263911e-12,1.49654745818966,0.317,0.091,6.38616003435802e-08,"0","ACVRL1"
3.71235632902866e-12,1.29868907167369,0.527,0.243,6.55230892073558e-08,"0","TMEM184B"
3.90985937682951e-12,0.873817540686236,0.922,0.768,6.90090180010409e-08,"0","RAP1A"
3.93903253718785e-12,1.3915362452978,0.796,0.638,6.95239242813655e-08,"0","ZSWIM6"
4.12223433662068e-12,1.50063135544413,0.461,0.202,7.27574360413551e-08,"0","COQ10B"
4.1657003683718e-12,1.57236383217256,0.467,0.211,7.35246115017622e-08,"0","ERCC1"
4.20195681806709e-12,1.59437522712698,0.449,0.185,7.41645378388841e-08,"0","NLGN4Y"
4.3036971368583e-12,1.71500955732014,0.461,0.215,7.5960254465549e-08,"0","TMA7"
4.32161792380899e-12,2.30868520877255,0.251,0.057,7.62765563552287e-08,"0","TRIM47"
4.39958925599034e-12,1.57503679639217,0.491,0.243,7.76527503682296e-08,"0","DDAH2"
4.86528564743395e-12,0.720360007271066,0.737,0.498,8.58722916772091e-08,"0","RPS18"
4.96455538566707e-12,1.57783119399194,0.413,0.162,8.76244025570238e-08,"0","WDR1"
5.0314897622719e-12,1.94050404352058,0.329,0.104,8.8805794304099e-08,"0","TCEAL9"
5.04488502338929e-12,1.04766833723042,0.611,0.328,8.90422206628209e-08,"0","ARMC9"
5.0960574146414e-12,2.0279497018582,0.545,0.311,8.99454133684207e-08,"0","ROBO2"
5.28013657222847e-12,1.21703510825109,0.683,0.43,9.31944104998325e-08,"0","MSN"
5.41721168386641e-12,1.86337684900652,0.371,0.14,9.56137862202422e-08,"0","BAG2"
5.58163042756949e-12,1.50290905254717,0.365,0.119,9.85157770466015e-08,"0","OLFML3"
5.68740404734283e-12,1.44344328859326,0.515,0.277,1.00382681435601e-07,"0","ARAP1"
6.23316191718687e-12,1.38007991610256,0.527,0.253,1.10015307838348e-07,"0","NIPAL2"
6.38499598835102e-12,1.25890764028829,0.731,0.528,1.12695179194395e-07,"0","SH3PXD2A"
6.38974845633068e-12,1.29474353052563,0.521,0.24,1.12779060254236e-07,"0","SYNPO2"
6.42375232387447e-12,1.37057705664941,0.503,0.232,1.13379228516384e-07,"0","TMOD2"
6.49794759617161e-12,0.852305560576021,0.904,0.813,1.14688775072429e-07,"0","ABI1"
7.01692985497634e-12,1.26866820556054,0.575,0.309,1.23848811940332e-07,"0","STEAP1B"
7.26845771817053e-12,1.13383577358964,0.665,0.4,1.2828827872571e-07,"0","ARHGEF10L"
7.56086966409951e-12,3.68561063799764,0.281,0.083,1.33449349571356e-07,"0","MDGA2"
7.97543961253237e-12,1.54663983842474,0.461,0.202,1.40766509161196e-07,"0","SNX7"
8.51372886261498e-12,1.76545955807785,0.359,0.132,1.50267314425154e-07,"0","EIF4A1"
8.6665463428546e-12,1.728314873395,0.455,0.211,1.52964542951384e-07,"0","PKM"
8.7041926194657e-12,1.2189342319219,0.611,0.34,1.5362899973357e-07,"0","USP54"
8.81084279457311e-12,0.998117532337609,0.569,0.281,1.55511375324215e-07,"0","ZNF90"
8.95243256915513e-12,1.51320860655384,0.485,0.228,1.58010434845588e-07,"0","GNAI2"
9.07718938527292e-12,1.98953275367119,0.371,0.138,1.60212392650067e-07,"0","PPP1R15A"
9.86235441587716e-12,2.31399732445013,0.365,0.14,1.74070555440232e-07,"0","NR4A1"
1.03244755831389e-11,2.02289505803342,0.263,0.066,1.82226994042401e-07,"0","BTBD19"
1.16376674761433e-11,1.08546829050768,0.533,0.264,2.05404830953929e-07,"0","MVP"
1.16539917670923e-11,1.099559900023,0.677,0.389,2.05692954689178e-07,"0","RAB8B"
1.16555475206466e-11,1.03857104796761,0.671,0.419,2.05720413739412e-07,"0","RPS4X"
1.28073613906522e-11,1.29411333221297,0.563,0.296,2.26049928545012e-07,"0","FAU"
1.28353573364388e-11,1.07859190795608,0.707,0.43,2.26544056988145e-07,"0","ZC3HAV1"
1.28537796787947e-11,1.22280819913396,0.737,0.623,2.26869211330726e-07,"0","MYL6"
1.32477076777606e-11,1.42218549276157,0.467,0.211,2.33822040512475e-07,"0","SHISA5"
1.32714177460166e-11,1.40738469902421,0.557,0.304,2.34240523217193e-07,"0","CUEDC1"
1.32772564410079e-11,1.28173110070103,0.425,0.17,2.34343576183789e-07,"0","CEBPD"
1.34283969244623e-11,1.20353446629977,0.617,0.347,2.37011205716759e-07,"0","RPL7A"
1.53436118955243e-11,1.06002870645193,0.766,0.589,2.70814749956004e-07,"0","HIVEP1"
1.56678295575062e-11,1.60670308032709,0.449,0.189,2.76537191689985e-07,"0","PPDPF"
1.57545782682482e-11,0.907184617867101,0.796,0.6,2.78068306434581e-07,"0","YBX3"
1.65300751513575e-11,1.02675591908987,0.689,0.46,2.9175582642146e-07,"0","REEP5"
1.81080266795934e-11,0.740611323430598,0.826,0.591,3.19606670894823e-07,"0","IGF1R"
1.91867966338678e-11,1.2914702484185,0.641,0.402,3.38646960587767e-07,"0","C11orf49"
1.9514474355096e-11,1.28929027548281,0.545,0.287,3.44430472367444e-07,"0","IPMK"
1.95459113641153e-11,1.24863991081535,0.683,0.485,3.44985335576636e-07,"0","H3F3A"
2.11082333590627e-11,1.14703622324737,0.707,0.543,3.72560318787457e-07,"0","SDCBP"
2.14088131242663e-11,1.51252735168553,0.509,0.257,3.778655516433e-07,"0","PRDX1"
2.16550984465627e-11,0.810453036482034,0.898,0.806,3.82212487581832e-07,"0","ADD1"
2.3637985496141e-11,1.95141585282534,0.305,0.096,4.17210444006889e-07,"0","HEXIM1"
2.36796964298894e-11,0.597727371164406,0.946,0.9,4.17946641987547e-07,"0","ARGLU1"
2.40707599357931e-11,1.78644554307778,0.383,0.151,4.24848912866748e-07,"0","SOX13"
2.47709996063987e-11,1.9799263684497,0.341,0.121,4.37208143052937e-07,"0","CKAP4"
2.71982722598511e-11,1.33664627026126,0.629,0.379,4.80049505386372e-07,"0","SNX24"
2.82473817052101e-11,2.09865556719461,0.347,0.126,4.98566287096958e-07,"0","GNPNAT1"
2.9590989623457e-11,2.40487239462843,0.293,0.094,5.22280966854016e-07,"0","SORCS2"
3.21129197080131e-11,1.89933407850908,0.335,0.119,5.66793032846432e-07,"0","GPR137B"
3.23528654323993e-11,1.5078910875697,0.515,0.289,5.71028074881848e-07,"0","RNH1"
3.27747697433529e-11,2.03734464810105,0.269,0.077,5.78474685970178e-07,"0","TMED9"
3.4801761460104e-11,1.85319814119954,0.407,0.17,6.14251089770835e-07,"0","AC005670.2"
3.64446342299622e-11,2.00949408259941,0.329,0.117,6.43247794158833e-07,"0","MMP19"
3.71369030873426e-11,1.3322632759223,0.515,0.257,6.55466339491598e-07,"0","SRP14"
3.87897703791978e-11,1.76555418706114,0.335,0.117,6.84639447192842e-07,"0","SMG9"
3.92401486607783e-11,0.972256387737298,0.766,0.581,6.92588623862737e-07,"0","ZHX3"
4.04660768519353e-11,1.14502556664401,0.629,0.389,7.14226256436658e-07,"0","SLC25A37"
4.37744574207646e-11,2.35119635632832,0.251,0.066,7.72619173476496e-07,"0","CYP3A5"
4.44862706544247e-11,0.769864794798007,0.844,0.689,7.85182677050596e-07,"0","RPL13"
4.50511094049963e-11,1.95221366285009,0.317,0.106,7.95152080998184e-07,"0","ATL1"
4.54161196116801e-11,0.94967103082525,0.814,0.651,8.01594511146153e-07,"0","NFIX"
4.75147807210124e-11,1.25496038573664,0.551,0.3,8.38635879725869e-07,"0","ATP8B1"
5.27997254733914e-11,0.638390625817456,0.964,0.889,9.31915154605358e-07,"0","PDXDC1"
5.32452877454023e-11,1.39655267127444,0.455,0.213,9.39779328706351e-07,"0","DNMT1"
5.58256976062126e-11,1.35812676586564,0.497,0.251,9.85323562749653e-07,"0","ATP1A1"
5.76006889726117e-11,0.658368751936836,0.964,0.93,1.0166521603666e-06,"0","MYO9A"
5.80389431343446e-11,1.92059339783797,0.257,0.068,1.02438734632118e-06,"0","RAB34"
6.49399270848958e-11,1.00587810780258,0.754,0.547,1.14618971304841e-06,"0","EEF2K"
6.73437140585282e-11,2.09164995680608,0.263,0.074,1.18861655313302e-06,"0","PSMC5"
6.76453024830328e-11,0.857197221808377,0.976,0.919,1.19393958882553e-06,"0","SIK3"
6.77600855730389e-11,1.05751289048819,0.886,0.823,1.19596551036414e-06,"0","VIM"
6.90339427276189e-11,1.28352775397146,0.461,0.211,1.21844908914247e-06,"0","EID1"
6.99111979605343e-11,0.916190306807578,0.689,0.483,1.23393264400343e-06,"0","RPL28"
7.49548781774175e-11,0.980408214986001,0.623,0.362,1.32295359983142e-06,"0","RPL7"
7.57611278860314e-11,1.19519629807886,0.575,0.323,1.33718390718845e-06,"0","RPL24"
7.59060356806117e-11,1.90875966018917,0.299,0.096,1.3397415297628e-06,"0","KIF7"
7.66749508854876e-11,1.16592162015663,0.623,0.379,1.35331288312886e-06,"0","RPL8"
7.70317407704628e-11,1.26841604242397,0.533,0.289,1.35961022459867e-06,"0","TIAM1"
8.49947161154717e-11,0.941854122313349,0.653,0.423,1.50015673943807e-06,"0","RPS25"
8.57023369787079e-11,1.10881478728448,0.635,0.391,1.5126462476742e-06,"0","SPATS2"
8.6473996272173e-11,1.51281219818438,0.455,0.213,1.52626603420385e-06,"0","DNM3"
8.73862398472064e-11,1.50451499543913,0.419,0.183,1.54236713330319e-06,"0","THBS3"
9.1179412643806e-11,1.90672676590413,0.275,0.081,1.60931663316318e-06,"0","EIF3I"
9.25868927022584e-11,1.06957025772959,0.623,0.372,1.63415865619486e-06,"0","UBA52"
9.43559277128518e-11,1.84013742227897,0.383,0.162,1.66538212413183e-06,"0","NCEH1"
9.45256902292972e-11,0.999582183849588,0.701,0.479,1.66837843254709e-06,"0","RPL13A"
9.55695273613623e-11,1.29448670892593,0.539,0.311,1.68680215792804e-06,"0","CHCHD2"
9.66510007035781e-11,1.04442485434053,0.689,0.485,1.70589016241815e-06,"0","RAC1"
9.82449451631275e-11,1.65166533281693,0.449,0.215,1.7340232821292e-06,"0","NUMBL"
1.02086369189884e-10,1.5135803802789,0.401,0.168,1.80182441620145e-06,"0","ZDHHC11B"
1.05004402096912e-10,1.28614205448192,0.455,0.2,1.8533276970105e-06,"0","TRAM2"
1.05061831982539e-10,0.437027541614323,0.257,0.07,1.85434133449181e-06,"0","TNFAIP6"
1.08646500629735e-10,1.88150379903396,0.251,0.066,1.91761073611482e-06,"0","NDN"
1.11505585717708e-10,0.949304988926299,0.659,0.44,1.96807358791755e-06,"0","RPS23"
1.14329565732039e-10,1.17548994428792,0.533,0.289,2.01791683517049e-06,"0","KRAS"
1.14777865848373e-10,1.54232543110418,0.347,0.123,2.02582933222378e-06,"0","ATP6V0D1"
1.15049158771532e-10,2.03659992439311,0.281,0.087,2.03061765231753e-06,"0","PLP2"
1.24799157783488e-10,1.08737392578389,0.629,0.385,2.20270513487857e-06,"0","PACSIN2"
1.27758580632635e-10,1.86224460683982,0.305,0.1,2.25493894816601e-06,"0","TMED3"
1.28405727645646e-10,1.87129663830888,0.257,0.07,2.26636109294566e-06,"0","IER5L"
1.30969641442282e-10,1.58417912323799,0.527,0.298,2.31161417145629e-06,"0","JUNB"
1.31263597201838e-10,1.30819289433263,0.491,0.251,2.31680249061245e-06,"0","ARHGDIA"
1.34298712956497e-10,0.840495285818446,0.671,0.453,2.37037228368218e-06,"0","RPS3"
1.3450677219547e-10,0.815055712115087,0.557,0.285,2.37404452925005e-06,"0","ZNF385D"
1.34804719649539e-10,0.619872381589757,0.928,0.819,2.37930330181436e-06,"0","LRP4"
1.35453952643467e-10,0.933889963555161,0.623,0.362,2.39076226415719e-06,"0","TAPBP"
1.3776593163558e-10,1.60966444750333,0.413,0.191,2.43156869336799e-06,"0","GUK1"
1.38355630524641e-10,1.82206872665776,0.329,0.115,2.44197687875991e-06,"0","PFKP"
1.38493737278981e-10,1.5210021633033,0.335,0.115,2.44441446297402e-06,"0","DZIP1"
1.4858639727387e-10,1.85805102656151,0.281,0.085,2.62254991188381e-06,"0","SULF2"
1.51844136221642e-10,1.74035743199079,0.251,0.066,2.68004900431198e-06,"0","TP53I11"
1.58054528447153e-10,0.915234633051127,0.784,0.574,2.78966242709225e-06,"0","NDRG1"
1.59116303185833e-10,0.945793206809863,0.856,0.683,2.80840275122994e-06,"0","FHOD3"
1.8423723650447e-10,1.99829634603977,0.305,0.109,3.2517872243039e-06,"0","ARF6"
1.91329822690396e-10,0.888709635345785,0.802,0.653,3.37697137048548e-06,"0","SEC63"
1.91880358613366e-10,1.09221692166429,0.629,0.402,3.38668832952592e-06,"0","RPL23A"
1.93840759551844e-10,1.79330660283792,0.455,0.232,3.42128940609005e-06,"0","ADI1"
1.98479958529156e-10,1.75071824865916,0.443,0.221,3.5031712680396e-06,"0","FEM1C"
2.05965597105629e-10,0.851744362780406,0.796,0.626,3.63529278891435e-06,"0","ANXA4"
2.08879068006353e-10,1.68441708395466,0.347,0.13,3.68671555031212e-06,"0","RAB7B"
2.10318199681282e-10,1.38999957590102,0.509,0.289,3.71211622437463e-06,"0","P4HB"
2.13826970085578e-10,1.69410006489311,0.347,0.13,3.77404602201045e-06,"0","RASSF5"
2.18295561324670e-10,2.08361190591857,0.461,0.24,3.85291665738042e-06,"0","RHOB"
2.24672109116686e-10,0.994844856382751,0.587,0.338,3.96546272590951e-06,"0","RPL36"
2.31235108834464e-10,0.911366056538817,0.677,0.413,4.0812996709283e-06,"0","RPL14"
2.40332965964627e-10,1.39465941023964,0.479,0.236,4.24187684927567e-06,"0","CALR"
2.49533008329701e-10,1.58849669845808,0.407,0.191,4.40425759701923e-06,"0","PTGFRN"
2.54896636354512e-10,1.33178093847103,0.521,0.291,4.49892563165713e-06,"0","RPL23"
2.56961593272371e-10,1.07873115632827,0.671,0.47,4.53537212125735e-06,"0","RPS14"
2.67573989847816e-10,1.88350659214181,0.383,0.166,4.72268092081394e-06,"0","CLCN5"
2.69894586818967e-10,1.51374460362156,0.419,0.185,4.76363945735476e-06,"0","HTRA1"
2.7755581912129e-10,1.49614851993657,0.359,0.138,4.89886020749076e-06,"0","ATRAID"
2.95679657280475e-10,1.68715598933336,0.341,0.132,5.21874595100038e-06,"0","UBL5"
3.04083692441494e-10,1.09541280860974,0.617,0.374,5.36707717159238e-06,"0","RPL35A"
3.14816534389276e-10,1.2731560609746,0.671,0.515,5.55651183197073e-06,"0","CAVIN1"
3.18924091271649e-10,1.3734150387361,0.371,0.145,5.6290102109446e-06,"0","KLF10"
3.53049985379973e-10,0.991896793829796,0.593,0.355,6.23133224195652e-06,"0","RPL10A"
3.57179548821668e-10,1.79449996181302,0.347,0.134,6.30421903670244e-06,"0","SLFN11"
3.60169066374179e-10,1.15648982196563,0.545,0.309,6.35698402150426e-06,"0","ILK"
3.62230307395167e-10,0.704837382284239,0.886,0.77,6.3933649255247e-06,"0","SMC5"
3.67384564094196e-10,1.04497249412541,0.659,0.447,6.48433755626257e-06,"0","COMT"
3.92247942003127e-10,1.39963081523761,0.371,0.143,6.9231761763552e-06,"0","TCEAL4"
4.00365702789934e-10,1.0914073847065,0.719,0.543,7.06645465424234e-06,"0","SIPA1L3"
4.02557443085892e-10,1.41057156193951,0.479,0.236,7.10513887046599e-06,"0","DISP1"
4.16292898512912e-10,1.54181649637571,0.413,0.183,7.34756965875289e-06,"0","CDKN1C"
4.24315884160534e-10,1.39974866873046,0.545,0.34,7.48917535543342e-06,"0","MYL12A"
4.24505123162474e-10,1.60490264419638,0.341,0.13,7.49251542381767e-06,"0","TRMT112"
4.26557653855365e-10,1.13589572648866,0.713,0.504,7.52874259054719e-06,"0","TMOD3"
4.30782624743023e-10,1.00273429869256,0.659,0.457,7.60331332671436e-06,"0","RPL29"
4.79649301575157e-10,1.0358474842514,0.509,0.26,8.46581017280153e-06,"0","CYP4X1"
4.82483355898618e-10,0.902037799212066,0.629,0.385,8.5158312316106e-06,"0","RPL3"
4.85174440088132e-10,1.68696506694467,0.329,0.126,8.56332886755553e-06,"0","SPCS1"
5.36728704152185e-10,1.42644571444142,0.383,0.166,9.47326162828606e-06,"0","YIPF3"
5.63056021321618e-10,0.954991507371546,0.659,0.464,9.93793877632656e-06,"0","RPL19"
5.70135312084924e-10,1.44512722948836,0.401,0.183,1.00628882582989e-05,"0","KDELC2"
5.88434208443164e-10,1.09487782228584,0.563,0.328,1.03858637790219e-05,"0","YBX1"
5.91863124791134e-10,0.967209324313772,0.635,0.419,1.04463841525635e-05,"0","RPL27A"
5.93169241377718e-10,1.090698950721,0.701,0.472,1.04694371103167e-05,"0","DNMBP"
6.06081459051522e-10,1.22750990721553,0.515,0.289,1.06973377522594e-05,"0","EIF4G1"
6.10684349842181e-10,1.94147260197706,0.377,0.166,1.07785787747145e-05,"0","MIDN"
6.1526020570605e-10,0.787732498421359,0.605,0.353,1.08593426307118e-05,"0","RPL18"
6.17480057089399e-10,1.12162799540496,0.515,0.287,1.08985230076279e-05,"0","PTBP1"
6.21424273632226e-10,0.949109772602264,0.689,0.504,1.09681384296088e-05,"0","RPL11"
6.2984971580893e-10,2.24009479695971,0.377,0.168,1.11168474840276e-05,"0","DLGAP1"
6.79594742903443e-10,1.08896971264072,0.671,0.455,1.19948472122458e-05,"0","ENAH"
6.85268592405858e-10,0.933601360045814,0.683,0.468,1.20949906559634e-05,"0","RPS27A"
6.97165895378264e-10,1.30952899409331,0.377,0.151,1.23049780534264e-05,"0","GLT8D2"
7.27460366400739e-10,1.14227999835507,0.569,0.349,1.2839675466973e-05,"0","ARF4"
7.83581614681766e-10,1.10284299247975,0.677,0.504,1.38302154991332e-05,"0","ANXA11"
8.10974525869069e-10,1.08550030679226,0.784,0.589,1.43137003815891e-05,"0","PBX3"
8.1785315634052e-10,1.70377803125074,0.305,0.106,1.44351082094102e-05,"0","RIPOR1"
8.36155356304883e-10,0.466355892217032,0.551,0.277,1.47581420387812e-05,"0","ARHGAP6"
8.36982731792411e-10,1.64758747176778,0.329,0.126,1.47727452161361e-05,"0","ANPEP"
8.88049104475173e-10,0.681645264205894,0.683,0.434,1.56740666939868e-05,"0","MT-ATP8"
9.69642351914922e-10,1.52986513238836,0.353,0.143,1.71141875112984e-05,"0","KIAA0930"
1.02533536313195e-09,0.946844437450937,0.76,0.604,1.8097169159279e-05,"0","AGO2"
1.03172233331e-09,1.62242862782196,0.353,0.145,1.82098991829215e-05,"0","C4orf3"
1.0707626100425e-09,1.40625843478589,0.413,0.181,1.88989600672501e-05,"0","HSPA5"
1.11080153843764e-09,2.37515231146843,0.281,0.098,1.96056471534244e-05,"0","ARHGAP27"
1.11896971551724e-09,1.18301989461196,0.563,0.338,1.97498154788792e-05,"0","MAP3K14"
1.20669189351038e-09,0.855162325931192,0.754,0.623,2.12981119204581e-05,"0","RPL30"
1.24443120651301e-09,1.69706843977138,0.329,0.132,2.19642107949546e-05,"0","SSR4"
1.29652266196097e-09,1.01927416948656,0.808,0.66,2.28836249836111e-05,"0","TMTC1"
1.33840924061545e-09,1.12109489607716,0.527,0.296,2.36229230968626e-05,"0","ACOT9"
1.37029919428247e-09,0.944475457571907,0.713,0.468,2.41857807790856e-05,"0","RAB30"
1.41982645308549e-09,1.15212262978835,0.629,0.404,2.50599368969589e-05,"0","MCU"
1.43746153730327e-09,1.58402516796831,0.425,0.209,2.53711961334027e-05,"0","TMOD1"
1.495992802437e-09,1.78082450900142,0.299,0.109,2.64042729630131e-05,"0","TMEM258"
1.52488852280117e-09,1.64536511940744,0.335,0.136,2.69142824274407e-05,"0","DBI"
1.73601608462249e-09,0.802054724579073,0.749,0.491,3.0640683893587e-05,"0","NIN"
1.78380814461863e-09,0.498122498483024,0.988,0.957,3.14842137525189e-05,"0","HNRNPA2B1"
1.8544065669377e-09,1.77190860060844,0.293,0.106,3.27302759064504e-05,"0","NDUFB10"
1.86846199383713e-09,0.803549426123414,0.892,0.8,3.29783541912254e-05,"0","AHI1"
1.87961523495233e-09,0.439082511827769,0.605,0.326,3.31752088969086e-05,"0","OSMR"
1.9027162076811e-09,0.988982523953044,0.707,0.53,3.35829410655715e-05,"0","RPS12"
1.91925479882308e-09,0.993448184907545,0.778,0.598,3.38748471992274e-05,"0","KLF3"
1.97328447080247e-09,0.868324017829172,0.79,0.589,3.48284709096636e-05,"0","DENND5A"
2.07510515267601e-09,1.43014517900544,0.449,0.236,3.66256059447315e-05,"0","SLC20A1"
2.21202946784366e-09,1.10317111229601,0.599,0.396,3.90423201074406e-05,"0","PDIA3"
2.22596260584074e-09,0.99716782589752,0.629,0.421,3.92882399930891e-05,"0","RPS11"
2.35369601587586e-09,1.53147664971943,0.497,0.3,4.15427346802089e-05,"0","COX6C"
2.45599126504915e-09,1.24253823503814,0.527,0.317,4.33482458281175e-05,"0","TSPAN4"
2.57151269117158e-09,1.72001388419335,0.257,0.079,4.53871989991785e-05,"0","RHOC"
2.58174435470263e-09,1.22367109305345,0.569,0.362,4.55677878605014e-05,"0","GYPC"
2.76531906768202e-09,1.9500174828187,0.305,0.117,4.88078815445877e-05,"0","GLTP"
3.18913920417997e-09,1.84837673584526,0.263,0.087,5.62883069537765e-05,"0","AP1S2"
3.21867878364127e-09,0.696794090584799,0.82,0.668,5.68096805312684e-05,"0","CLTC"
3.26361730777599e-09,1.31061415714332,0.778,0.709,5.76028454822462e-05,"0","XYLT1"
3.26419262781830e-09,1.82516181104698,0.269,0.091,5.76129998809929e-05,"0","SLC39A7"
3.28062611032345e-09,0.696411271114156,0.844,0.706,5.79030508472089e-05,"0","COPA"
3.30662913004396e-09,1.72928901634924,0.263,0.085,5.83620041452759e-05,"0","OSR1"
3.62831856044304e-09,0.885084337570996,0.677,0.438,6.40398225918197e-05,"0","SH3BGRL"
3.87051594321225e-09,1.50199487240186,0.401,0.191,6.83146063976962e-05,"0","A4GALT"
3.95097737871143e-09,1.32362178463921,0.437,0.217,6.97347507342568e-05,"0","AMMECR1"
4.30949189036729e-09,0.918423427629232,0.599,0.366,7.60625318649826e-05,"0","TMEM50A"
4.36171950879378e-09,1.59969815165112,0.287,0.104,7.69843493302103e-05,"0","DRAP1"
4.53184520540745e-09,1.69484149651992,0.341,0.14,7.99870678754416e-05,"0","MYDGF"
4.57633941497728e-09,1.34348697879614,0.401,0.185,8.0772390674349e-05,"0","TTL"
4.63085200591708e-09,1.01130235623264,0.874,0.832,8.17345379044365e-05,"0","SDC2"
4.73892065728858e-09,0.975324005701228,0.587,0.347,8.36419496011434e-05,"0","TAF1B"
4.8147827293078e-09,1.31595791881702,0.383,0.174,8.49809151722827e-05,"0","ACAP3"
4.87719966378875e-09,1.38220570564585,0.425,0.217,8.60825740658715e-05,"0","REXO2"
5.19391353045794e-09,0.75172074999939,0.731,0.474,9.16725738125826e-05,"0","LRRK2"
5.55967959082641e-09,0.567768633424094,0.994,0.985,9.81283447780861e-05,"0","RBMS1"
5.68871488972789e-09,1.85329024982285,0.275,0.094,0.000100405817803697,"0","KITLG"
5.71045529214063e-09,0.72336273553951,0.862,0.711,0.000100789535906282,"0","SGMS1"
5.71195721908113e-09,1.52294192105173,0.419,0.204,0.000100816044916782,"0","AMD1"
5.77897464456981e-09,1.94605878096907,0.305,0.121,0.000101998902476657,"0","SFXN3"
5.94074248182337e-09,1.86912108545063,0.263,0.091,0.000104854104804183,"0","SYNGAP1"
6.09710102237338e-09,1.04958547009254,0.569,0.353,0.00010761383304489,"0","RPS27"
6.17363503869614e-09,1.53215923657421,0.377,0.174,0.000108964658432987,"0","IQSEC2"
6.20274428289101e-09,1.25064757775495,0.407,0.194,0.000109478436593026,"0","MEAF6"
6.24206353557078e-09,1.52297148247672,0.431,0.217,0.000110172421402824,"0","CACNA1C"
6.39263521318834e-09,0.9666131079687,0.413,0.187,0.000112830011512774,"0","PROS1"
6.59636829948142e-09,1.26615157832768,0.443,0.232,0.000116425900485847,"0","TGFB1"
7.06550091211787e-09,1.44774153064927,0.419,0.206,0.00012470609109888,"0","ADCY7"
7.45584945249847e-09,0.503141554057503,0.898,0.86,0.000131595742836598,"0","FUS"
7.78636550570098e-09,1.07604840879314,0.599,0.404,0.000137429351175622,"0","RPS15"
8.17634354315187e-09,1.45069503614149,0.599,0.4,0.000144312463536631,"0","RASAL2"
